track_id,frame_idx,timestamp,collision_risk,near_miss_risk,abrupt_brake_risk,mean_composite_risk,smoothed_risk,num_samples
1,0,0.0,0.0,0.6036451945994699,0.0,0.18109355837984095,0.18109355837984095,5
1,1,0.0,0.0,0.6855946791673562,0.0,0.20567840375020685,0.1884690119909507,5
1,2,0.0,0.0,0.0,0.0,0.0,0.13192830839366548,5
1,3,0.0,0.0,0.86417945900747,0.0,0.259253837702241,0.17012596718623813,5
1,4,0.0,0.0,0.0,0.0,0.0,0.11908817703036668,5
1,5,0.0,0.0,0.8915825917799207,0.0,0.2674747775339762,0.16360415718144955,5
1,6,0.0,0.0,0.8891776288782529,0.0,0.26675328866347586,0.19454889662605743,5
1,7,0.0,0.0,0.0,0.0,0.0,0.1361842276382402,5
1,8,0.0,0.0,0.0,0.0,0.0,0.09532895934676813,5
1,9,0.0,0.0,0.7882672509805613,0.0,0.23648017529416837,0.13767432413098818,5
1,10,0.0,0.0,0.6826419314996169,0.0,0.20479257944988505,0.15780980072665723,5
1,11,0.0,0.0,0.5650552001242748,0.0,0.1695165600372824,0.16132182851984478,5
1,12,0.0,0.0,0.3641816036294405,0.0,0.10925448108883215,0.14570162429054098,5
1,13,0.0,0.3212410156050328,0.2621940465833437,0.0,0.23927872177751955,0.17377475353663455,5
1,14,0.0,0.3440630208337205,0.7906806304815974,0.0,0.4092356995613395,0.244413037344046,5
1,18,0.0,0.0,0.4374715547714505,0.0,0.13124146643143514,0.21046156607026273,5
1,19,0.0,0.0,0.0,0.0,0.0,0.1473230962491839,5
1,20,0.0,0.0,0.7295911494265455,0.0,0.2188773448279636,0.1687893708228178,5
1,21,0.0,0.0,0.0,0.0,0.0,0.11815255957597245,5
1,22,0.0,0.0,0.0,0.0,0.0,0.08270679170318071,5
1,107,0.0,0.2697747425163844,0.8847223867566992,0.0,0.40030408728520195,0.17798598037778707,5
1,108,0.0,0.0,0.8289428775917331,0.0,0.2486828632775199,0.19919504524770693,5
1,109,0.0,0.0,0.7557697231525856,0.0,0.22673091694577568,0.20745580675712755,5
1,163,0.0,0.0,0.6765765982960108,0.0,0.2029729794888032,0.20611095857663023,5
1,165,0.0,0.0,0.6819733831377236,0.0,0.2045920149413171,0.20565527548603627,5
1,166,0.0,0.0,0.8491469902346707,0.0,0.2547440970704012,0.22038192196134576,5
2,0,0.0,0.0,0.8526831524073681,0.0,0.25580494572221046,0.25580494572221046,5
2,1,0.0,0.0,0.8706654968241315,0.0,0.2611996490472394,0.25742335671971917,5
2,3,0.0,0.0,0.9014965291844519,0.0,0.2704489587553355,0.2613310373304041,5
2,5,0.0,0.0,0.9923902104577331,0.0,0.29771706313731994,0.2722468450724788,5
2,6,0.0,0.07298116822600113,0.0,0.0,0.03649058411300057,0.20151996678463535,5
2,14,0.0,0.0,0.9846795825977438,0.0,0.2954038747793232,0.22968513918304168,5
2,16,0.0,0.0,0.0,0.0,0.0,0.16077959742812917,5
3,0,0.0,0.3733057717360636,0.0,0.0,0.1866528858680318,0.1866528858680318,5
3,1,0.0,0.06698870118555071,0.0,0.0,0.033494350592775356,0.14070532528545487,5
3,2,0.0,0.0,0.8906714738786118,0.0,0.2672014421635835,0.17865416034889345,5
3,3,0.0,0.0,0.6429463277056934,0.0,0.19288389831170805,0.18292308173773783,5
3,21,0.0,0.0,0.735694435952449,0.0,0.2207083307857347,0.19425865645213686,5
3,25,0.0,0.0,0.0,0.0,0.0,0.13598105951649578,5
3,119,0.0,0.0,0.09579236161814461,0.0,0.02873770848544338,0.10380805420718006,5
3,120,0.0,0.0,0.06419212601728189,0.0,0.019257637805184562,0.0784429292865814,5
3,121,0.0,0.0,0.046403627318312914,0.0,0.013921088195493874,0.059086376959255144,5
3,122,0.0,0.0,0.0,0.0,0.0,0.0413604638714786,5
3,123,0.0,0.0,0.0,0.0,0.0,0.028952324710035015,5
3,124,0.0,0.0,0.0,0.0,0.0,0.020266627297024508,5
3,152,0.0,0.0,0.44540202412475416,0.0,0.13362060723742625,0.054272821279145025,5
3,153,0.0,0.0,0.0,0.0,0.0,0.037990974895401514,5
3,155,0.0,0.0,0.5251354266497463,0.0,0.15754062799492385,0.07385587082525821,5
3,156,0.0,0.0,0.522110783334983,0.0,0.15663323500049492,0.09868908007782923,5
3,157,0.0,0.0,0.5172190368392557,0.0,0.1551657110517767,0.11563206937001347,5
3,158,0.0,0.0,0.5219962606870039,0.0,0.15659887820610113,0.12792211202083975,5
4,0,0.0,0.0,0.7602771556796835,0.0,0.228083146703905,0.228083146703905,5
4,1,0.0,0.0,0.7613558221107267,0.0,0.22840674663321794,0.22818022668269886,5
4,2,0.0,0.0,0.7521935497573351,0.0,0.22565806492720047,0.22742357815604936,5
4,3,0.0,0.0,0.7578784602250968,0.0,0.22736353806752901,0.22740556612949325,5
4,7,0.0,0.0,0.7678902348452207,0.0,0.23036707045356622,0.22829401742671512,5
4,8,0.0,0.0,0.765264367473381,0.0,0.22957931024201428,0.22867960527130488,5
4,9,0.0,0.0,0.7592853186988686,0.0,0.2277855956096606,0.2284114023728116,5
4,10,0.0,0.0,0.7610025976673976,0.0,0.22830077930021933,0.2283782154510339,5
4,11,0.0,0.0,0.7602718006968565,0.0,0.22808154020905694,0.22828921287844078,5
4,12,0.0,0.0,0.7641599797311596,0.0,0.22924799391934786,0.2285768471907129,5
4,13,0.0,0.0,0.8469779258931294,0.0,0.25409337776793883,0.23623180636388066,5
4,18,0.0,0.22215834152160988,0.0,0.0,0.11107917076080494,0.19868601568295796,5
4,20,0.0,0.0,0.7574002755477129,0.0,0.22722008266431387,0.20724623577736473,5
4,26,0.0,0.0,0.0,0.0,0.0,0.1450723650441553,5
4,28,0.0,0.0,0.0,0.0,0.0,0.10155065553090871,5
4,29,0.0,0.0,0.0,0.0,0.0,0.07108545887163609,5
4,30,0.0,0.0,0.0,0.0,0.0,0.04975982121014526,5
4,31,0.0,0.0,0.0,0.0,0.0,0.03483187484710168,5
4,32,0.0,0.0,0.0,0.0,0.0,0.024382312392971173,5
4,33,0.0,0.0,0.0,0.0,0.0,0.017067618675079818,5
4,34,0.0,0.0,0.0,0.0,0.0,0.011947333072555872,5
4,35,0.0,0.0,0.0,0.0,0.0,0.00836313315078911,5
4,36,0.0,0.0,0.0,0.0,0.0,0.005854193205552377,5
4,37,0.0,0.0,0.0,0.0,0.0,0.004097935243886664,5
4,40,0.0,0.0,0.0,0.0,0.0,0.0028685546707206645,5
4,41,0.0,0.0,0.0,0.0,0.0,0.0020079882695044652,5
4,42,0.0,0.0,0.0,0.0,0.0,0.0014055917886531255,5
4,43,0.0,0.0,0.0,0.0,0.0,0.0009839142520571879,5
4,44,0.0,0.0,0.3130978900095908,0.0,0.09392936700287724,0.0288675500773032,5
4,45,0.0,0.0,0.31471020893096596,0.0,0.09441306267928976,0.04853120385789916,5
4,46,0.0,0.0,0.3100943827978145,0.0,0.09302831483934434,0.061880337152332716,5
4,47,0.0,0.0,0.3056838928227327,0.0,0.0917051678468198,0.07082778636067884,5
4,48,0.0,0.0,0.3040237203650914,0.0,0.09120711610952742,0.07694158528533342,5
4,56,0.0,0.0,0.0,0.0,0.0,0.05385910969973339,5
4,57,0.0,0.0,0.0,0.0,0.0,0.03770137678981337,5
4,59,0.0,0.0,0.0,0.0,0.0,0.026390963752869357,5
4,60,0.0,0.0,0.3031656981193119,0.0,0.09094970943579357,0.04575858745774662,5
4,61,0.0,0.0,0.30993808938384204,0.0,0.0929814268151526,0.05992543926496842,5
4,68,0.0,0.0,0.1886289674865686,0.0,0.056588690245970574,0.05892441455926906,5
4,69,0.0,0.0,0.14601048398997366,0.0,0.0438031451969921,0.05438803375058597,5
4,70,0.0,0.0,0.07720467367634191,0.0,0.023161402102902576,0.04502004425628095,5
4,71,0.0,0.0,0.26275361176603973,0.0,0.0788260835298119,0.05516185603834023,5
4,72,0.0,0.0,0.2258067414586873,0.0,0.06774202243760619,0.05893590595812001,5
4,73,0.0,0.0,0.0,0.0,0.0,0.04125513417068401,5
4,76,0.0,0.1738235007773245,0.0,0.0,0.08691175038866225,0.05495211903607748,5
4,77,0.0,0.16736594814215322,0.33150059505667656,0.0,0.18313315258807958,0.09340642910167811,5
4,78,0.0,0.16253055491047558,0.3100616255619285,0.0,0.17428376512381633,0.11766962990831957,5
4,85,0.0,0.0,0.2262112937281807,0.0,0.0678633881184542,0.10272775737135995,5
4,87,0.0,0.0,0.0,0.0,0.0,0.07190943015995195,5
4,89,0.0,0.0,0.0,0.0,0.0,0.05033660111196636,5
4,90,0.0,0.0,0.0,0.0,0.0,0.03523562077837645,5
6,3,0.0,0.0,0.5353335828720968,0.0,0.16060007486162903,0.16060007486162903,5
6,4,0.0,0.0,0.6027536524550416,0.0,0.18082609573651248,0.16666788112409406,5
6,5,0.0,0.0,0.8511882364612212,0.0,0.2553564709383664,0.19327445806837573,5
6,6,0.0,0.30455324109784404,0.7326747937125649,0.0,0.3720790586626914,0.2469158382466704,5
6,7,0.0,0.0,0.7324985122675567,0.0,0.21974955368026702,0.23876595287674937,5
6,8,0.0,0.0,0.8126274297840883,0.0,0.2437882289352265,0.2402726356942925,5
6,9,0.0,0.0,0.8702368828156477,0.0,0.2610710648446942,0.24651216443941298,5
6,10,0.0,0.0,0.8953237474557618,0.0,0.26859712423672855,0.25313765237860764,5
6,11,0.0,0.0,0.8930217778027767,0.0,0.26790653334083303,0.25756831666727525,5
6,12,0.0,0.0,0.9480483556999291,0.0,0.2844145067099787,0.2656221736800863,5
6,13,0.0,0.0,0.9571659143229707,0.0,0.2871497742968912,0.27208045386512775,5
7,9,0.0,0.0,0.0,0.0,0.0,0.0,5
7,10,0.0,0.0,0.0,0.0,0.0,0.0,5
7,11,0.0,0.0,0.0,0.0,0.0,0.0,5
7,12,0.0,0.0,0.0,0.0,0.0,0.0,5
7,13,0.0,0.0,0.0,0.0,0.0,0.0,5
7,34,0.0,0.0,0.0,0.0,0.0,0.0,5
7,35,0.0,0.0,0.0,0.0,0.0,0.0,5
7,36,0.0,0.0,0.0,0.0,0.0,0.0,5
7,37,0.0,0.0,0.0,0.0,0.0,0.0,5
7,38,0.0,0.0,0.0,0.0,0.0,0.0,5
7,130,0.0,0.0,0.0,0.0,0.0,0.0,5
8,10,0.0,0.26959956545163194,0.35608717210220664,0.0,0.24162593435647794,0.24162593435647794,5
8,11,0.0,0.36403076953783087,0.3008332281549019,0.0,0.27226535321538603,0.25081776001415035,5
8,13,0.0,0.8709490656627394,0.5533228444953799,0.0,0.6014713861799837,0.35601384786390033,5
8,14,0.0,0.8564523245718071,0.40056510498427533,0.0,0.5483956937811861,0.4137284016390861,5
8,15,0.0,0.0,0.0,0.0,0.0,0.28960988114736025,5
8,94,0.0,0.34664986744474124,0.0,0.0,0.17332493372237062,0.25472439691986337,5
8,95,0.0,0.3479345844677587,0.0,0.0,0.17396729223387936,0.23049726551406816,5
8,96,0.0,0.3779904976385195,0.0,0.0,0.18899524881925975,0.2180466605056256,5
8,97,0.0,0.3744127886267119,0.0,0.0,0.18720639431335595,0.2087945806479447,5
8,98,0.0,0.30582681721244015,0.0,0.0,0.15291340860622007,0.1920302290354273,5
8,99,0.0,0.29510377822931816,0.0,0.0,0.14755188911465908,0.1786867270591968,5
8,100,0.0,0.28921561624841835,0.0,0.0,0.14460780812420918,0.1684630513787005,5
8,101,0.0,0.2552135891270432,0.0,0.0,0.1276067945635216,0.15620617433414682,5
8,169,0.0,0.0,0.9450738701204797,0.0,0.28352216103614386,0.19440097034474593,5
8,170,0.0,0.0,0.8923996021633591,0.0,0.26771988064900776,0.21639664343602447,5
8,171,0.0,0.0,0.6214076816004998,0.0,0.1864223044801499,0.2074043417492621,5
8,172,0.0,0.0,0.0,0.0,0.0,0.14518303922448345,5
8,173,0.0,0.0,0.0,0.0,0.0,0.10162812745713841,5
8,174,0.0,0.0,0.0,0.0,0.0,0.07113968921999689,5
9,12,0.0,0.0,0.8064905597274808,0.0,0.24194716791824425,0.24194716791824425,5
9,13,0.0,0.0,0.059737189479880735,0.0,0.01792115684396422,0.17473936459596023,5
9,14,0.0,0.0,0.4456600158076368,0.0,0.13369800474229102,0.16242695663985945,5
9,15,0.0,0.0,0.0,0.0,0.0,0.11369886964790162,5
9,16,0.0,0.0,0.0,0.0,0.0,0.07958920875353112,5
9,18,0.0,0.0,0.616080614203112,0.0,0.18482418426093358,0.11115970140575185,5
9,50,0.0,0.8594389631190522,0.0,0.0,0.4297194815595261,0.2067276354518841,5
9,51,0.0,0.0,0.0,0.0,0.0,0.14470934481631886,5
9,52,0.0,0.6699858552189383,0.0,0.0,0.33499292760946914,0.20179441965426392,5
9,53,0.0,0.5921872710147437,0.0,0.0,0.29609363550737183,0.2300841844101963,5
9,54,0.0,0.0,0.0,0.0,0.0,0.1610589290871374,5
9,55,0.0,0.0,0.0,0.0,0.0,0.11274125036099616,5
9,56,0.0,0.0,0.0,0.0,0.0,0.07891887525269731,5
9,57,0.0,0.0,0.0,0.0,0.0,0.05524321267688811,5
9,58,0.0,0.0,0.0,0.0,0.0,0.03867024887382167,5
9,59,0.0,0.0,0.0,0.0,0.0,0.02706917421167517,5
9,60,0.0,0.48917733283629994,0.0,0.0,0.24458866641814997,0.0923250218736176,5
9,61,0.0,0.5218156314691396,0.0,0.0,0.2609078157345698,0.14289986003190325,5
9,62,0.0,0.4627967389709077,0.7844729649642639,0.0,0.4667402589747329,0.24005197971475212,5
9,63,0.0,0.47893434760130094,0.791268233185769,0.0,0.47684764375638106,0.3110906789272408,5
9,64,0.0,0.4905626493457322,0.0,0.0,0.2452813246728661,0.2913478726509284,5
9,65,0.0,0.0,0.0,0.0,0.0,0.20394351085564985,5
9,66,0.0,0.0,0.0,0.0,0.0,0.1427604575989549,5
9,67,0.0,0.0,0.0,0.0,0.0,0.09993232031926842,5
9,68,0.0,0.5364596116945419,0.0,0.0,0.26822980584727096,0.15042156597766917,5
9,69,0.0,0.5085713637958678,0.0,0.0,0.2542856818979339,0.18158080075374858,5
9,70,0.0,0.5235782501982775,0.0,0.0,0.26178912509913876,0.20564329805736564,5
9,71,0.0,0.5392475796475681,0.8721943121116187,0.0,0.5312820834572698,0.3033349336773369,5
9,72,0.0,0.0,0.8857106430173654,0.0,0.26571319290520956,0.29204841144569865,5
9,73,0.0,0.0,0.0,0.0,0.0,0.20443388801198906,5
9,74,0.0,0.0,0.0,0.0,0.0,0.14310372160839233,5
9,75,0.0,0.0,0.9124675206839157,0.0,0.27374025620517467,0.18229468198742704,5
9,76,0.0,0.0,0.0,0.0,0.0,0.12760627739119892,5
9,77,0.0,0.14999491345160335,0.0,0.0,0.07499745672580167,0.11182363119157973,5
9,78,0.0,0.16081247998742915,0.9186690358893399,0.0,0.35600695076051647,0.18507862706226075,5
9,79,0.0,0.16439146925074158,0.0,0.0,0.08219573462537079,0.15421375933119377,5
9,80,0.0,0.0,0.0,0.0,0.0,0.10794963153183564,5
9,81,0.0,0.18471977766295133,0.9262803913874187,0.0,0.3702440062477013,0.18663794394659533,5
9,82,0.0,0.18836511602766165,0.79502059717568,0.0,0.3326887371665348,0.23045318191257713,5
9,83,0.0,0.22773830510049878,0.7520568138035775,0.0,0.33948619669132263,0.2631630863462008,5
10,18,0.0,0.34919565810027614,0.9068329534532594,0.0,0.44664771508611584,0.44664771508611584,5
10,19,0.0,0.032484506903750356,0.0,0.0,0.016242253451875178,0.31752607659584364,5
10,20,0.0,0.071777211863809,0.9919267150414021,0.0,0.3334666204443251,0.3223082397503881,5
10,23,0.0,0.0,0.0,0.0,0.0,0.22561576782527165,5
10,75,0.0,0.0,0.0,0.0,0.0,0.15793103747769013,5
10,76,0.0,0.0,0.8889743035224649,0.0,0.2666922910567394,0.1905594135514049,5
10,77,0.0,0.0,0.795087219544706,0.0,0.23852616586341177,0.20494943924500697,5
10,78,0.0,0.0,0.7330598821448312,0.0,0.2199179646434494,0.20943999686453968,5
10,79,0.0,0.0,0.031090748654055655,0.0,0.009327224596216698,0.1494061651840428,5
10,80,0.0,0.0,0.0,0.0,0.0,0.10458431562882994,5
10,81,0.0,0.0,0.0,0.0,0.0,0.07320902094018096,5
11,26,0.0,0.0,0.0,0.0,0.0,0.0,5
11,27,0.0,0.0,0.0,0.0,0.0,0.0,5
11,28,0.0,0.0,0.0,0.0,0.0,0.0,5
11,29,0.0,0.0,0.0,0.0,0.0,0.0,5
11,30,0.0,0.0,0.0,0.0,0.0,0.0,5
11,31,0.0,0.0,0.0,0.0,0.0,0.0,5
11,32,0.0,0.0,0.0,0.0,0.0,0.0,5
11,33,0.0,0.0,0.0,0.0,0.0,0.0,5
11,34,0.0,0.0,0.0,0.0,0.0,0.0,5
11,35,0.0,0.0,0.0,0.0,0.0,0.0,5
11,36,0.0,0.0,0.0,0.0,0.0,0.0,5
11,37,0.0,0.0,0.0,0.0,0.0,0.0,5
11,38,0.0,0.0,0.0,0.0,0.0,0.0,5
11,39,0.0,0.0,0.0,0.0,0.0,0.0,5
11,40,0.0,0.0,0.0,0.0,0.0,0.0,5
11,41,0.0,0.0,0.0,0.0,0.0,0.0,5
11,42,0.0,0.0,0.0,0.0,0.0,0.0,5
11,43,0.0,0.0,0.0,0.0,0.0,0.0,5
11,44,0.0,0.0,0.0,0.0,0.0,0.0,5
11,45,0.0,0.0,0.0,0.0,0.0,0.0,5
11,46,0.0,0.0,0.0,0.0,0.0,0.0,5
11,47,0.0,0.0,0.0,0.0,0.0,0.0,5
11,48,0.0,0.0,0.0,0.0,0.0,0.0,5
11,50,0.0,0.21820424076755357,0.0,0.0,0.10910212038377679,0.032730636115133036,5
11,52,0.0,0.0,0.954843430480668,0.0,0.28645302914420034,0.10884735402385322,5
11,53,0.0,0.0,0.8502390515271342,0.0,0.2550717154581402,0.15271466245413934,5
11,55,0.0,0.0,0.634279101146364,0.0,0.1902837303439092,0.16398538282107028,5
11,56,0.0,0.0,0.5532559561946592,0.0,0.16597678685839773,0.1645828040322685,5
11,57,0.0,0.0,0.4944298714887849,0.0,0.1483289614466355,0.15970665125657857,5
11,60,0.0,0.0,0.37112733908568396,0.0,0.11133820172570519,0.14519611639731655,5
11,61,0.0,0.0,0.48488035948748154,0.0,0.14546410784624444,0.1452765138319949,5
11,62,0.0,0.4801234830781376,0.0,0.0,0.2400617415390688,0.17371208214411707,5
11,63,0.0,0.4796359897020753,0.0,0.0,0.23981799485103766,0.19354385595619322,5
11,64,0.0,0.0,0.0,0.0,0.0,0.13548069916933525,5
11,65,0.0,0.0,0.0,0.0,0.0,0.09483648941853468,5
11,66,0.0,0.0,0.0,0.0,0.0,0.06638554259297427,5
11,67,0.0,0.0,0.0,0.0,0.0,0.04646987981508199,5
11,68,0.0,0.21694236434936737,0.0,0.0,0.10847118217468368,0.06507027052296249,5
11,69,0.0,0.33874322786325484,0.0,0.0,0.16937161393162742,0.09636067354556196,5
11,70,0.0,0.4983967842739682,0.0,0.0,0.2491983921369841,0.1422119891229886,5
11,71,0.0,0.5483257626554813,0.3451321533404378,0.0,0.37770252732987203,0.2128591505850536,5
11,72,0.0,0.49791533660660364,0.26813444571131495,0.0,0.3293980020166963,0.2478208060145464,5
11,110,0.0,0.0,0.6330068432846294,0.0,0.18990205298538884,0.23044518010579912,5
11,111,0.0,0.0,0.6348307414948196,0.0,0.19044922244844587,0.21844639280859313,5
11,112,0.0,0.0,0.5668251824162942,0.0,0.17004755472488825,0.20392674138348166,5
11,115,0.0,0.0,0.0,0.0,0.0,0.14274871896843716,5
11,116,0.0,0.0,0.27223346160706535,0.0,0.0816700384821196,0.12442511482254189,5
11,117,0.0,0.0,0.25311053001261313,0.0,0.07593315900378392,0.10987752807691449,5
11,118,0.0,0.0,0.18604517236647525,0.0,0.05581355170994258,0.09365833516682291,5
11,169,0.0,0.0,0.9587415837675175,0.0,0.28762247513025524,0.15184757715585262,5
11,170,0.0,0.0,0.949141525117135,0.0,0.2847424575351405,0.19171604126963898,5
11,171,0.0,0.0,0.4332343304893519,0.0,0.12997029914680558,0.17319231863278894,5
12,44,0.0,0.0,0.8081170511143236,0.0,0.2424351153342971,0.2424351153342971,5
12,45,0.0,0.0,0.825568086333688,0.0,0.2476704259001064,0.24400570850403988,5
12,46,0.0,0.0,0.8191122281386969,0.0,0.24573366844160902,0.24452409648531062,5
12,47,0.0,0.0,0.8212878801908833,0.0,0.24638636405726494,0.24508277675689694,5
12,48,0.0,0.0,0.8363805604097931,0.0,0.25091416812293793,0.24683219416670923,5
12,49,0.0,0.0,0.0,0.0,0.0,0.17278253591669646,5
12,50,0.0,0.0,0.9508397110645863,0.0,0.2852519133193759,0.20652334913750028,5
12,51,0.0,0.0,0.7417769469715897,0.0,0.2225330840914769,0.21132626962369325,5
12,52,0.0,0.0,0.9755644467242046,0.0,0.29266933401726136,0.23572918894176365,5
12,53,0.0,0.03249547411085905,0.8004497911020808,0.0,0.2563826743860537,0.24192523457505066,5
12,54,0.0,0.0,0.8453385077606752,0.0,0.2536015523282026,0.24542812990099622,5
12,59,0.0,0.0,0.8251888631745363,0.0,0.24755665895236087,0.24606668861640557,5
12,60,0.0,0.10903742609739961,0.8410999984937588,0.0,0.3068487125968274,0.2643012958105321,5
12,61,0.0,0.22435877733651538,0.8353501373128036,0.0,0.3627844298620988,0.2938462360260021,5
12,62,0.0,0.23603696909204333,0.8155481871656178,0.0,0.36268294069570695,0.31449724742691354,5
12,63,0.0,0.23592138096056256,0.815669451520723,0.0,0.36266152593649814,0.32894653097978893,5
12,68,0.0,0.22081750269105588,0.6302331903283431,0.0,0.29947870844403085,0.3201061842190615,5
12,69,0.0,0.2537506338641792,0.6038692444466174,0.0,0.30803609026607476,0.31648515603316546,5
12,70,0.0,0.28655979163153783,0.5650122198228466,0.0,0.31278356176262284,0.3153746777520027,5
12,71,0.0,0.3225692512546505,0.549872727961626,0.0,0.32624644401581304,0.31863620763114575,5
12,72,0.0,0.0,0.5324074451042798,0.0,0.15972223353128392,0.2709620154011872,5
12,75,0.0,0.0,0.44861240496821503,0.0,0.1345837214904645,0.23004852722797037,5
12,78,0.0,0.5638574904107813,0.39958243924953074,0.0,0.4018034769802498,0.2815750121536542,5
12,81,0.0,0.5823870202844859,0.3244466975478097,0.0,0.38852751940658586,0.3136607643295337,5
12,109,0.0,0.6035202882157827,0.0,0.0,0.30176014410789137,0.310090578263041,5
12,110,0.0,0.6124116066302403,0.0,0.0,0.30620580331512015,0.3089251457786647,5
12,111,0.0,0.5976249543689538,0.0,0.0,0.2988124771844769,0.30589134520040834,5
12,115,0.0,0.3545159394245622,0.0,0.0,0.1772579697122811,0.26730133255397015,5
12,116,0.0,0.5477821334952797,0.46225912614659403,0.0,0.41256880459161804,0.3108815741652645,5
12,117,0.0,0.5577718282270799,0.45479155043962616,0.0,0.41532337924542767,0.3422141156893134,5
12,119,0.0,0.6049744984900188,0.0,0.0,0.3024872492450094,0.3302960557560222,5
12,120,0.0,0.5976366192919024,0.0,0.0,0.2988183096459512,0.3208527319230009,5
12,121,0.0,0.584541708827041,0.0,0.0,0.2922708544135205,0.3122781686701568,5
12,122,0.0,0.0,0.0,0.0,0.0,0.21859471806910974,5
12,123,0.0,0.0,0.0036751142619055655,0.0,0.0011025342785716697,0.15334706293194833,5
12,124,0.0,0.0,0.012282878319090428,0.0,0.0036848634957271286,0.10844840310108197,5
12,128,0.0,0.5663992154863327,0.0,0.0,0.2831996077431663,0.16087376449370727,5
12,129,0.0,0.5837362937158478,0.33974247932697815,0.0,0.39379089065601736,0.23074890234240028,5
12,131,0.0,0.622985795451578,0.2873615355500343,0.0,0.39770135839079923,0.28083463915692,5
12,134,0.0,0.0,0.2519075290787009,0.0,0.07557225872361029,0.21925592502692706,5
12,135,0.0,0.0,0.24268296358907424,0.0,0.07280488907672227,0.17532061424186562,5
12,136,0.0,0.0,0.2228066962545819,0.0,0.06684200887637456,0.1427770326322183,5
12,137,0.0,0.0,0.2133072926075112,0.0,0.06399218778225337,0.11914157917722881,5
12,139,0.0,0.0,0.5466496615932718,0.0,0.16399489847798152,0.1325975749674546,5
12,173,0.0,0.7512719977839792,0.0,0.0,0.3756359988919896,0.2055091021448151,5
12,174,0.0,0.0,0.0,0.0,0.0,0.14385637150137057,5
12,175,0.0,0.0,0.0,0.0,0.0,0.1006994600509594,5
13,58,0.0,0.0,0.0,0.0,0.0,0.0,5
13,62,0.0,0.0,0.09915809109552261,0.0,0.029747427328656782,0.008924228198597034,5
13,63,0.0,0.0,0.10139345182554885,0.0,0.030418035547664653,0.015372370403317319,5
13,64,0.0,0.0,0.0,0.0,0.0,0.010760659282322123,5
13,163,0.0,0.0,0.8336972324496017,0.0,0.2501091697348805,0.08256521241808963,5
13,164,0.0,0.0,0.0,0.0,0.0,0.05779564869266274,5
13,165,0.0,0.0,0.8366693763246417,0.0,0.2510008128973925,0.11575719795408167,5
13,166,0.0,0.0,0.0,0.0,0.0,0.08103003856785716,5
13,167,0.0,0.0,0.0,0.0,0.0,0.05672102699750001,5
13,168,0.0,0.0,0.0,0.0,0.0,0.03970471889825,5
13,169,0.0,0.0,0.33823489003759033,0.0,0.10147046701127711,0.05823444333215813,5
13,170,0.0,0.0,0.34748357662069057,0.0,0.10424507298620715,0.07203763222837284,5
13,171,0.0,0.0,0.39588731608322414,0.0,0.11876619482496724,0.08605620100735115,5
14,71,0.0,0.2644843083983158,0.9463304239596049,0.0,0.4161412813870394,0.4161412813870394,5
14,72,0.0,0.24591851057189312,0.9508789951954126,0.0,0.4082229538445703,0.4137657831242986,5
14,73,0.0,0.0,0.9591993887231215,0.0,0.2877598166169365,0.37596399317208995,5
