track_id,frame_idx,timestamp,center_x,center_y,velocity_x,velocity_y,speed,class_name
1,0,0.0,565.385498046875,313.4344482421875,-2.9710286458333335,-0.9399515787760416,3.1161707566829238,car
1,1,0.16683333333333333,556.472412109375,310.6145935058594,-6.3414306640625,-1.6726277669270833,6.5583097299386255,car
1,2,0.33366666666666667,546.3612060546875,308.41656494140625,-16.516316731770832,-3.7150675455729165,16.92898240451393,car
1,3,0.5005000000000001,515.8365478515625,302.28924560546875,-17.050679524739582,-3.345855712890625,17.37585746680884,car
1,4,0.6673333333333333,505.32037353515625,300.5770263671875,-19.891337076822918,-3.81280517578125,20.253463259705843,car
1,5,0.8341666666666667,486.68719482421875,296.9781494140625,-16.03045654296875,-3.49652099609375,16.40735189030009,car
1,6,1.0010000000000001,467.74517822265625,291.7996826171875,-17.212554931640625,-3.17572021484375,17.503063907719508,car
1,7,1.1678333333333335,453.6827087402344,291.04986572265625,-17.670186360677082,-3.0934651692708335,17.93892451554859,car
1,8,1.3346666666666667,433.6766357421875,287.69775390625,-17.8148193359375,-2.6403401692708335,18.009419318277804,car
1,9,1.5015,414.30072021484375,283.878662109375,-16.121266682942707,-3.3089599609375,16.457352626885225,car
1,10,1.6683333333333334,405.31890869140625,281.12298583984375,-12.792622884114584,-2.9157206217447915,13.120694608108215,car
1,11,1.8351666666666668,395.29876708984375,278.9505920410156,-12.31231689453125,-1.8788655598958333,12.454849782455119,car
1,12,2.0020000000000002,377.36376953125,278.2420654296875,-12.87127685546875,-2.06591796875,13.03601875358154,car
1,13,2.1688333333333336,366.705078125,274.92523193359375,-15.700398763020834,-2.0698115030924478,15.836244535122585,car
1,14,2.335666666666667,348.19757080078125,272.7411575317383,-10.415695190429688,-0.347598393758138,10.421493700198804,car
1,18,3.003,339.8740234375,290.5736083984375,-9.903752644856771,0.7072518666585287,9.928973846949113,car
1,19,3.1698333333333335,330.75115966796875,290.42132568359375,-10.194574991861979,0.5175927480061849,10.207705987022072,car
1,20,3.336666666666667,311.3711853027344,287.66827392578125,-13.051503499348959,-1.716064453125,13.163837616774119,car
1,21,3.5035000000000003,300.7195129394531,285.4254150390625,-16.4805908203125,-3.3567708333333335,16.81897096180637,car
1,22,3.6703333333333337,281.30938720703125,280.35101318359375,-10.019411453546262,-2.4406271541819855,10.312384146315752,car
1,107,17.851166666666668,281.6123046875,279.958251953125,-8.088147212009803,-2.3456564510569855,8.42141493512386,car
1,108,18.018,276.7544250488281,278.00030517578125,-3.50859805836397,-1.1110169653799022,3.680301486633587,car
1,109,18.184833333333334,271.08294677734375,276.62982177734375,-3.5405917226532355,-1.01946418668017,3.6844398454098917,car
1,163,27.193833333333334,266.09241485595703,291.21185302734375,-3.343897030677324,-0.48241584683641997,3.378516301729433,car
1,165,27.527500000000003,257.55682373046875,290.51824951171875,-2.1358180104950324,-4.08873908902392,4.612971483985905,car
1,166,27.694333333333336,255.50958251953125,278.32879638671875,-2.7874259948730464,-8.241902669270834,8.700500174508802,car
2,0,0.0,515.7706909179688,342.9390869140625,-3.3238525390625,-0.8657430013020834,3.434749866545709,car
2,1,0.16683333333333333,505.79913330078125,340.34185791015625,-9.648193359375,-2.707026163736979,10.02075973921361,car
2,3,0.5005000000000001,467.85308837890625,329.2941589355469,-14.0084228515625,-4.301666259765625,14.654017995027317,car
2,5,0.8341666666666667,441.69171142578125,319.726318359375,-17.00860595703125,-5.365549723307292,17.834847922952466,car
2,6,1.0010000000000001,422.7196044921875,313.93743896484375,-10.852930704752604,-3.4571851094563804,11.390269257713303,car
2,14,2.335666666666667,418.671630859375,315.5473937988281,-12.957148234049479,-3.8869845072428384,13.52761394033247,car
2,16,2.6693333333333333,379.88494873046875,303.4007568359375,-13.097559611002604,-3.981797536214193,13.689440433530075,car
3,0,0.0,240.98048400878906,269.57910919189453,-3.2563985188802085,-0.5266138712565104,3.298704819041101,car
3,1,0.16683333333333333,231.21128845214844,267.999267578125,-6.4666086832682295,-1.2575709025065105,6.587754734152684,car
3,2,0.33366666666666667,221.58065795898438,265.806396484375,-11.768061319986979,-3.5589319864908853,12.29444037422776,car
3,3,0.5005000000000001,205.67630004882812,258.9023132324219,-8.406387329101562,-2.9718848334418406,8.916246261186426,car
3,21,3.5035000000000003,211.36117553710938,262.16571044921875,-4.156524658203125,-1.885565863715278,4.564214703611011,car
3,25,4.170833333333333,223.83700561523438,266.4300537109375,1.1439133231521499,0.41755149606835457,1.2177384541657195,car
3,119,19.853166666666667,223.55087280273438,266.9253234863281,0.3048630301833999,0.3833328138851948,0.4897810871948262,car
3,120,20.020000000000003,221.34954833984375,267.00396728515625,-1.1577427640874334,-0.22478587914865936,1.1793629633244578,car
3,121,20.186833333333336,220.0806884765625,266.2456970214844,-2.3576863606770835,-0.7220586140950523,2.465776473549786,car
3,122,20.35366666666667,216.47781372070312,264.75914764404297,-2.2418060302734375,-0.9329045613606773,2.4281691040736653,car
3,123,20.520500000000002,214.62413024902344,264.2052536010742,-2.4308675130208335,-0.7706197102864586,2.5500924696453806,car
3,124,20.687333333333335,212.7880859375,263.933837890625,-1.6154578072684151,0.023550487699962524,1.6156294601595322,car
3,152,25.358666666666668,180.40200805664062,289.020751953125,-0.9759212675548735,0.2283234369187125,1.0022743697772005,car
3,153,25.5255,180.46693420410156,289.0811767578125,-0.33865065801711314,0.12395586286272293,0.36062352129813424,car
3,155,25.85916666666667,180.61846923828125,287.9121398925781,0.1867955525716145,-0.22430928548177112,0.2919027817850962,car
3,156,26.026000000000003,181.0381622314453,287.7633056640625,0.2910130818684895,-0.33632914225260446,0.44475375855294225,car
3,157,26.192833333333336,181.41574096679688,287.4876708984375,1.7195078531901042,0.02601114908854137,1.7197045784260003,car
3,158,26.35966666666667,185.77699279785156,287.99017333984375,3.033360799153646,0.24312337239583304,3.043088351009081,car
4,0,0.0,291.7750244140625,235.34613037109375,0.2735188802083333,0.1201324462890625,0.29873798299147547,car
4,1,0.16683333333333333,292.5955810546875,235.70652770996094,0.7328084309895834,0.0608978271484375,0.7353344421967571,car
4,2,0.33366666666666667,293.97344970703125,235.52882385253906,0.668731689453125,0.183441162109375,0.6934354565746323,car
4,3,0.5005000000000001,293.7812194824219,235.89645385742188,0.26823679606119794,0.08146921793619792,0.28033589180180335,car
4,7,1.1678333333333335,292.25750732421875,236.1143798828125,-0.43901824951171875,-0.013537089029947916,0.4392269073995108,car
4,8,1.3346666666666667,291.51361083984375,235.6516571044922,-0.14815521240234375,-0.20014190673828125,0.2490115455050598,car
4,9,1.5015,292.1939697265625,235.45947265625,-0.115020751953125,-0.21042887369791666,0.23981260239119226,car
4,10,1.6683333333333334,291.9124450683594,235.48309326171875,0.192474365234375,-0.057362874348958336,0.20084043573431612,car
4,11,1.8351666666666668,292.0910339355469,235.4795684814453,0.07541910807291667,0.13992818196614584,0.15895891912964527,car
4,12,2.0020000000000002,292.42022705078125,235.87925720214844,0.10248819986979167,0.08141581217447917,0.13089066270968466,car
4,13,2.1688333333333336,292.21990966796875,235.7273406982422,-1.2101252237955729,1.3907399495442707,1.8435185555140707,car
4,18,3.003,273.4236526489258,255.34957885742188,1.8183362325032553,-2.0797444661458333,2.76255021653876,car
4,20,3.336666666666667,292.2528076171875,235.3260498046875,1.8966612921820747,-1.9536348130967882,2.7228685315684085,car
4,26,4.337666666666667,292.46075439453125,236.6845245361328,3.192276424831814,-3.482006496853298,4.7238753176460495,car
4,28,4.671333333333334,292.7159423828125,235.36318969726562,0.09776475694444405,0.15672641330295178,0.18471901993897077,car
4,29,4.838166666666667,292.84698486328125,236.2676239013672,0.07982381184895794,0.19283294677734417,0.20870166817956173,car
4,30,5.005000000000001,292.82781982421875,236.60235595703125,-0.002766927083333731,0.5166219075520838,0.5166293170622804,car
4,31,5.171833333333334,292.7076416015625,236.91305541992188,-0.22265625000000042,-0.34849548339843706,0.4135515779357794,car
4,32,5.338666666666667,292.17901611328125,235.22213745117188,-0.14173380533854207,-0.8127746582031246,0.825040069689315,car
4,33,5.5055000000000005,292.4026184082031,234.16403198242188,-0.23493448893229207,-0.32072957356770787,0.39756970892008486,car
4,34,5.6723333333333334,292.0028381347656,235.95086669921875,0.01694742838541626,0.06376139322916712,0.06597522713415462,car
4,35,5.839166666666667,292.2298583984375,235.41342163085938,-0.041697184244792074,0.5114237467447921,0.5131207498322645,car
4,36,6.006,292.27752685546875,235.69830322265625,0.12546793619791627,-0.41968282063802037,0.4380363831378042,car
4,37,6.172833333333334,292.3792419433594,234.6918182373047,0.045399983723957926,-0.10739474826388846,0.11659670011110786,car
4,40,6.673333333333334,292.3396911621094,235.89007568359375,-0.011271158854167074,-0.31930881076388845,0.31950767698658605,car
4,41,6.840166666666668,292.21734619140625,235.53921508789062,-0.05858357747395874,0.11081610785590319,0.1253484954436171,car
4,42,7.007000000000001,292.1771240234375,235.82310485839844,0.0032653808593745928,-0.05998738606770789,0.06007619494769126,car
4,43,7.1738333333333335,292.3494873046875,235.71011352539062,-0.015421549479167074,0.45573933919270876,0.45600018582906876,car
4,44,7.340666666666667,292.17108154296875,236.90643310546875,0.09160359700520793,0.25598653157552126,0.2718829221050081,car
4,45,7.5075,292.4519348144531,236.591064453125,-0.02327473958333374,0.1810099283854171,0.1825001580184681,car
4,46,7.674333333333334,292.2796630859375,236.25314331054688,-0.029541015625000406,-0.31801350911458287,0.31938262880677687,car
4,47,7.841166666666667,292.08245849609375,235.952392578125,-0.07408650716145875,-0.34794108072916624,0.35574120678151,car
4,48,8.008000000000001,292.22967529296875,235.5472412109375,-0.08216094970703165,-0.24775695800781206,0.2610247725754131,car
4,56,9.342666666666668,290.65771484375,235.248291015625,0.4065475463867183,-0.10857645670572873,0.42079657130712445,car
4,57,9.509500000000001,291.9266357421875,235.36508178710938,0.4168624877929683,0.05463663736979211,0.42042775345119743,car
4,59,9.843166666666667,292.282958984375,235.5340576171875,0.48588053385416624,-0.00934346516927039,0.48597036279981,car
4,60,10.010000000000002,292.29351806640625,235.30474853515625,0.2085062662760412,0.027399698893229612,0.21029885062884926,car
4,61,10.176833333333335,292.7303161621094,235.53176879882812,-0.21173822312128018,-0.18371727353050551,0.2803303617591923,car
4,68,11.344666666666667,285.1523132324219,231.68972778320312,-1.3042166573660718,-0.22894432431175551,1.3241588246829366,car
4,69,11.511500000000002,281.88543701171875,231.32473754882812,-3.3629019601004466,-0.1675836472284222,3.3670749727420395,car
4,70,11.678333333333335,276.14617919921875,231.73583984375,-4.626546223958333,-0.33272298177083287,4.638494857712099,car
4,71,11.845166666666668,271.2726745605469,230.69155883789062,-4.392995198567708,-0.41930135091145787,4.412960507132951,car
4,72,12.012,268.7064514160156,230.06683349609375,-4.712364196777344,-0.6631724039713537,4.7587996344097245,car
4,73,12.178833333333333,262.0090866088867,229.74632263183594,-4.158760918511285,-0.5253940158420134,4.191817177456505,car
4,76,12.679333333333334,252.37100219726562,227.85348510742188,-3.9827050103081594,-0.523145887586805,4.016916829962092,car
4,77,12.846166666666667,250.33294677734375,227.23550415039062,-2.263128492567274,-0.5314517550998259,2.3246917089946586,car
4,78,13.013000000000002,248.7943115234375,226.89007568359375,-1.4729592459542407,-0.39226568312871973,1.524296987598718,car
4,85,14.180833333333334,242.8990020751953,225.3963623046875,-0.8777164277576261,-0.2715584891183031,0.9187655525583356,car
4,87,14.514500000000002,242.39434814453125,224.8846435546875,-1.1067711966378344,-0.2900368826729906,1.1441432930441056,car
4,89,14.848166666666668,237.9427490234375,224.08291625976562,-0.7397181193033852,-0.16639709472656203,0.7582024064583135,car
4,90,15.015,238.20172119140625,224.24044799804688,-0.5692850748697914,-0.028600056966145353,0.570003034841018,car
6,3,0.5005000000000001,570.0307006835938,375.87579345703125,-1.1811319986979167,-1.5198567708333333,1.9248473711429857,car
6,4,0.6673333333333333,566.4873046875,371.31622314453125,-6.400410970052083,-4.23162841796875,7.6728052010541585,car
6,5,0.8341666666666667,550.8294677734375,363.180908203125,-12.474095662434896,-6.832295735677083,14.222634341616477,car
6,6,1.0010000000000001,532.6084136962891,355.37890625,-15.251225789388021,-6.731089274088542,16.670556406270432,car
6,7,1.1678333333333335,520.7336273193359,351.1229553222656,-16.099222819010418,-6.385355631510417,17.319288146947827,car
6,8,1.3346666666666667,502.53179931640625,344.02484130859375,-15.844721476236979,-6.283070882161458,17.045004498966566,car
6,9,1.5015,485.0742492675781,336.5296936035156,-15.127456665039062,-6.038645426432292,16.288191542918643,car
6,10,1.6683333333333334,475.35125732421875,333.00701904296875,-12.221343994140625,-4.733052571614583,13.105839754429494,car
6,11,1.8351666666666668,465.8677673339844,329.82568359375,-12.796549479166666,-3.982879638671875,13.40205240957174,car
6,12,2.0020000000000002,446.6846008300781,324.5810546875,-12.719889322916666,-3.9032389322916665,13.305294380426417,car
6,13,2.1688333333333336,437.19158935546875,321.29730224609375,-12.723063151041666,-3.9373779296875,13.318381317058936,car
7,9,1.5015,98.25791931152344,236.59310913085938,-1.4567591349283855,-0.720367431640625,1.6251388906077562,car
7,10,1.6683333333333334,93.88764190673828,234.4320068359375,-4.1740875244140625,-1.246307373046875,4.35617822518548,car
7,11,1.8351666666666668,85.73565673828125,232.85418701171875,-9.614326477050781,-2.653386433919271,9.973752211431087,car
7,12,2.0020000000000002,69.4149398803711,228.63294982910156,-9.89910634358724,-2.5489654541015625,10.22201209585727,car
7,13,2.1688333333333336,64.19032287597656,226.7851104736328,-6.737568567669581,-1.9276554168216766,7.00790165527821,car
7,34,5.6723333333333334,92.1755142211914,232.79342651367188,-6.673623433188787,-1.8140232146732391,6.915773995105677,car
7,35,5.839166666666667,76.04663276672363,228.9130859375,-7.293049524700831,-1.9882378956628226,7.559210362166722,car
7,36,6.006,68.96373748779297,226.5426025390625,-9.532931009928385,-2.80731201171875,9.937694620544272,car
7,37,6.172833333333334,63.57672119140625,224.37149047851562,-6.739748001098633,-3.1748860677083335,7.450107694606937,car
7,38,6.339666666666667,55.827388763427734,219.388427734375,-4.3657093186309375,-2.3797693667204487,4.972194695862386,car
7,130,21.688333333333336,59.435699462890625,220.75616455078125,-2.556963630344557,-1.6511097783627722,3.043719189923732,car
8,10,1.6683333333333334,366.40185546875,298.133544921875,-0.98443603515625,-1.090850830078125,1.4693773650074686,car
8,11,1.8351666666666668,363.44854736328125,294.8609924316406,-6.878255208333333,-1.9692026774088542,7.154589708409478,car
8,13,2.1688333333333336,328.08563232421875,289.59088134765625,-12.690714518229166,-3.4703216552734375,13.156647269508,car
8,14,2.335666666666667,310.64825439453125,285.0875244140625,-8.962910970052084,-8.758875528971354,12.532025917188856,car
8,15,2.5025000000000004,318.87835693359375,265.9493103027344,-2.978854537513186,-7.7777460154601785,8.32867981355206,car
8,94,15.682333333333334,340.26458740234375,290.3076171875,0.7824166213409806,-6.5501866079080955,6.596750743189347,car
8,95,15.849166666666667,334.11102294921875,289.4869384765625,-2.530764937903811,-0.4727228221008038,2.5745364704074847,car
8,96,16.016000000000002,332.4015808105469,288.58111572265625,-3.6566772460937504,-0.6719767252604161,3.717908175492166,car
8,97,16.182833333333335,329.2945556640625,288.29168701171875,-4.135620117187501,-0.2655334472656244,4.144135828529601,car
8,98,16.349666666666668,321.70416259765625,288.6903381347656,-4.576833089192709,-0.15067545572916607,4.579312636115651,car
8,99,16.5165,318.67108154296875,288.12908935546875,-5.404978434244792,-0.5675048828124994,5.4346898408894795,car
8,100,16.683333333333334,313.0796203613281,286.58917236328125,-4.213724772135417,-0.7351786295572911,4.277378177419599,car
8,101,16.850166666666667,309.06298828125,286.48480224609375,-3.0728376799938726,-0.4807876886105999,3.1102231767366226,car
8,169,28.194833333333335,335.554443359375,300.21563720703125,-3.226575066061581,-0.4160497328814332,3.2532881884581033,car
8,170,28.361666666666668,329.50177001953125,298.86993408203125,-3.637453565410539,-1.7048884373085167,4.017177245801599,car
8,171,28.5285,324.25250244140625,294.8990478515625,-5.001444498697917,-4.459228515625,6.70068399703484,car
8,172,28.695333333333334,320.55010986328125,286.83795166015625,-0.22511800130208334,-2.4912312825520835,2.5013819016048595,car
8,173,28.86216666666667,328.826416015625,291.396240234375,1.4491068522135417,-1.1300048828125,1.837613045315126,car
8,174,29.029000000000003,328.5998229980469,291.509033203125,2.6077067057291665,1.5946248372395833,3.056626021391271,car
9,12,2.0020000000000002,576.1791381835938,419.0751953125,-2.39129638671875,-3.2678629557291665,4.049348923785294,car
9,13,2.1688333333333336,569.0052490234375,409.2716064453125,-7.172831217447917,-6.4241943359375,9.629111098117354,car
9,14,2.335666666666667,554.66064453125,399.8026123046875,-10.92742919921875,-11.11395263671875,15.586168615640156,car
9,15,2.5025000000000004,543.3968505859375,385.73333740234375,-6.5419921875,-9.475372314453125,11.514353749942538,car
9,16,2.6693333333333333,549.3792724609375,380.8454895019531,-6.796030680338542,-9.890619913736979,12.000433129104684,car
9,18,3.003,519.1658325195312,359.416015625,-2.493716557820638,-5.145236333211263,5.717698767454096,car
9,50,8.341666666666667,571.74658203125,364.75604248046875,-5.497622807820638,-3.553337732950846,6.545996148905217,car
9,51,8.508500000000002,568.71728515625,364.6438903808594,-2.5973033905029297,-1.233620325724284,2.87537893335089,car
9,52,8.675333333333334,562.3115234375,360.8883056640625,-5.495442708333333,-2.6968892415364585,6.121527762061452,car
9,53,8.842166666666667,555.26025390625,356.6653747558594,-6.5614013671875,-4.25653076171875,7.8211279254841495,car
9,54,9.009,549.0330810546875,351.8742980957031,-6.745259602864583,-3.58770751953125,7.6400374577444286,car
9,55,9.175833333333333,542.0757446289062,350.12518310546875,-7.20306396484375,-3.205841064453125,7.884259471387564,car
9,56,9.342666666666668,533.6510620117188,347.0478515625,-6.3594614664713545,-2.202606201171875,6.7300983812255515,car
9,57,9.509500000000001,529.9546966552734,345.2664794921875,-7.8383127848307295,-3.2372029622395835,8.480485265099727,car
9,58,9.676333333333334,518.5608062744141,340.41357421875,-7.548797607421875,-3.4806416829427085,8.3125935689685,car
9,59,9.843166666666667,511.0046691894531,336.6059265136719,-6.9612986246744795,-3.082305908203125,7.613165455553865,car
9,60,10.010000000000002,509.07080078125,336.0195617675781,-6.0495452880859375,-2.8300984700520835,6.678806445974753,car
9,61,10.176833333333335,500.41217041015625,331.92327880859375,-5.946461995442708,-2.1533101399739585,6.324330385278677,car
9,62,10.343666666666667,493.165283203125,330.14599609375,-5.224497477213542,-2.1034037272135415,5.632022827463191,car
9,63,10.5105,493.3973083496094,329.7093505859375,-4.115956624348958,-1.58465576171875,4.4104685484277635,car
9,64,10.677333333333333,488.0643005371094,327.1693115234375,-4.094746907552083,-2.4434916178385415,4.768396326161927,car
9,65,10.844166666666668,480.88104248046875,322.8155212402344,-6.063008626302083,-3.05364990234375,6.78858242409249,car
9,66,11.011000000000001,475.2082824707031,320.54840087890625,-5.595550537109375,-2.14093017578125,5.991140778759563,car
9,67,11.177833333333334,471.27764892578125,320.74652099609375,-5.174458821614583,-1.347076416015625,5.346927993452921,car
9,68,11.344666666666667,465.357666015625,318.7742919921875,-5.089304606119792,-0.79278564453125,5.150682522932952,car
9,69,11.511500000000002,459.94036865234375,318.1700439453125,-5.490885416666667,-1.4897257486979167,5.6893853328190245,car
9,70,11.678333333333335,454.80499267578125,316.27734375,-4.596537272135417,-1.15155029296875,4.738588710931401,car
9,71,11.845166666666668,451.56805419921875,315.31964111328125,-4.054219563802083,-1.28460693359375,4.2528709415349875,car
9,72,12.012,447.7777099609375,314.31622314453125,-4.041361490885417,-0.982666015625,4.15911471328646,car
9,73,12.178833333333333,442.680908203125,313.329345703125,-4.472371419270833,-1.0588175455729167,4.5959983362403065,car
9,74,12.345666666666668,438.15093994140625,312.1431884765625,-5.1773681640625,-0.9803059895833334,5.269358683887524,car
9,75,12.512500000000001,432.24560546875,311.37530517578125,-5.043782552083333,-1.15045166015625,5.173324023783599,car
9,76,12.679333333333334,427.549560546875,309.87799072265625,-5.061899820963542,-1.1456807454427083,5.189933927127483,car
9,77,12.846166666666667,422.9652404785156,308.7061462402344,-4.260477701822917,-1.2568359375,4.441993563876673,car
9,78,13.013000000000002,419.46417236328125,307.60479736328125,-3.6203816731770835,-1.1041259765625,3.785004310644387,car
9,79,13.179833333333335,416.68841552734375,306.56561279296875,-3.8677571614583335,-0.942352294921875,3.9809010673158847,car
9,80,13.346666666666668,411.3619689941406,305.87908935546875,-3.7582906087239585,-0.9172871907552084,3.8686126828549643,car
9,81,13.5135,408.1893005371094,304.8529357910156,-5.082895914713542,-1.0044352213541667,5.181189148613319,car
9,82,13.680333333333335,401.4397277832031,303.55230712890625,-4.610768636067708,-1.16082763671875,4.754651219334149,car
9,83,13.847166666666668,397.5296630859375,302.3966064453125,-4.8565673828125,-1.204010009765625,5.0035873977991105,car
10,18,3.003,239.85015869140625,269.9414978027344,-3.166254679361979,-0.8352788289388021,3.2745777463140198,car
10,19,3.1698333333333335,230.3513946533203,267.43566131591797,2.1556854248046875,-6.1001332600911455,6.469822674663162,car
10,20,3.336666666666667,246.3172149658203,251.64109802246094,2.7497117784288196,-3.7953414916992188,4.686740008048647,car
10,23,3.837166666666667,251.6634521484375,272.3842239379883,5.872397528754341,-3.0020711360833587,6.595262226919027,car
10,75,12.512500000000001,244.86669921875,265.8309020996094,-2.1246015760633674,1.7858952742356518,2.775491629882565,car
10,76,12.679333333333334,236.84152221679688,264.4002380371094,-5.011912027994791,-0.8854863582513275,5.089533207181977,car
10,77,12.846166666666667,229.961669921875,263.3004684448242,-6.4885508219401045,-1.2499694824218752,6.607852561603173,car
10,78,13.013000000000002,225.4010467529297,262.08099365234375,-5.9134368896484375,-1.241055806477865,6.042264092428219,car
10,79,13.179833333333335,219.10121154785156,260.6770706176758,-4.9911142985026045,-1.1453628540039065,5.120847391599277,car
10,80,13.346666666666668,214.9883270263672,259.8643798828125,-4.358469645182292,-1.1659723917643232,4.511734618340498,car
10,81,13.5135,212.3256378173828,258.5830764770508,-3.146087646484375,-1.1250991821289065,3.341214696631859,car
11,26,4.337666666666667,579.6834716796875,370.0899658203125,-0.6513671875,-1.0852864583333333,1.2657511246660498,car
11,27,4.5045,577.7293701171875,366.8341064453125,-1.3162434895833333,-2.2349751790364585,2.593763862571063,car
11,28,4.671333333333334,575.7347412109375,363.3850402832031,-2.637939453125,-4.599019368489583,5.301858514718753,car
11,29,4.838166666666667,571.7696533203125,356.29290771484375,-2.58087158203125,-4.1475830078125,4.885012070571727,car
11,30,5.005000000000001,569.9867553710938,354.391357421875,-3.479248046875,-4.665537516276042,5.820000626070647,car
11,31,5.171833333333334,565.2969970703125,349.388427734375,-5.982177734375,-5.19683837890625,7.924240000285513,car
11,32,5.338666666666667,553.8231201171875,340.702392578125,-6.9039306640625,-5.279866536458333,8.691446902385987,car
11,33,5.5055000000000005,549.2749633789062,338.5517578125,-8.313863118489584,-5.287089029947917,9.852595108070611,car
11,34,5.6723333333333334,540.3554077148438,333.52716064453125,-6.998942057291667,-3.6114298502604165,7.8757612638193955,car
11,35,5.839166666666667,532.8262939453125,329.86810302734375,-6.849751790364583,-3.7862752278645835,7.8265560555549465,car
11,36,6.006,528.7257080078125,327.19293212890625,-5.3827565511067705,-3.1168111165364585,6.220014439263634,car
